ITERATION_CODE|ITERATION_NAME|LEVEL|ALONE|DETAILED_ONLY|COARSE_ONLY
2714|Native Village of Nunapitchuk alone or in any combination|2|False|False|False
2715|Native Village of Ouzinkie alone or in any combination|2|False|False|False
2716|Native Village of Paimiut alone or in any combination|2|False|False|False
2717|Native Village of Perryville alone or in any combination|2|False|True|False
2718|Native Village of Pilot Point alone or in any combination|2|False|False|False
2719|Native Village of Point Hope alone or in any combination|2|False|False|False
2720|Native Village of Point Lay alone or in any combination|2|False|False|False
2721|Native Village of Port Graham alone or in any combination|2|False|False|False
2722|Native Village of Port Heiden alone or in any combination|2|False|False|False
2723|Native Village of Port Lions alone or in any combination|2|False|False|False
2724|Native Village of Ruby alone or in any combination|2|False|False|False
2725|Native Village of Saint Michael alone or in any combination|2|False|False|False
2726|Native Village of Savoonga alone or in any combination|2|False|False|False
2727|Native Village of Scammon Bay alone or in any combination|2|False|False|False
2728|Native Village of Selawik alone or in any combination|2|False|False|False
2729|Native Village of Shaktoolik alone or in any combination|2|False|False|False
2730|Native Village of Shishmaref alone or in any combination|2|False|False|False
2731|Native Village of Shungnak alone or in any combination|2|False|False|False
2732|Native Village of Stevens alone or in any combination|2|False|False|False
2733|Native Village of Tanacross alone or in any combination|2|False|False|False
2734|Native Village of Tanana alone or in any combination|2|False|False|False
2735|Native Village of Tatitlek alone or in any combination|2|False|False|False
2736|Native Village of Tazlina alone or in any combination|2|False|False|False
2737|Native Village of Teller alone or in any combination|2|False|False|False
2738|Native Village of Tetlin alone or in any combination|2|False|False|False
2739|Native Village of Tuntutuliak alone or in any combination|2|False|False|False
2740|Native Village of Tununak alone or in any combination|2|False|False|False
2741|Native Village of Tyonek alone or in any combination|2|False|False|False
2742|Native Village of Unalakleet alone or in any combination|2|False|False|False
2743|Native Village of Unga alone or in any combination |2|False|False|False
2744|Native Village of Wales alone or in any combination|2|False|False|False
2745|Native Village of White Mountain alone or in any combination|2|False|False|False
2746|Nenana Native Association alone or in any combination|2|False|False|False
2747|New Koliganek Village Council alone or in any combination|2|False|False|False
2748|New Stuyahok Village alone or in any combination|2|False|False|False
2749|Newhalen Village alone or in any combination|2|False|False|False
2750|Newtok Village alone or in any combination|2|False|False|False
2751|Nikolai Village alone or in any combination|2|False|False|False
2752|Ninilchik Village alone or in any combination|2|False|False|False
2753|Nome Eskimo Community alone or in any combination|2|False|False|False
2754|Nondalton Village alone or in any combination|2|False|False|False
2755|Noorvik Native Community alone or in any combination|2|False|False|False
2756|Northway Village alone or in any combination|2|False|False|False
2757|Nulato Village alone or in any combination|2|False|False|False
2758|Nunakauyarmiut Tribe (Toksook Bay) alone or in any combination|2|False|False|False
2759|Organized Village of Grayling (Holikachuk) alone or in any combination|2|False|False|False
2760|Organized Village of Kake alone or in any combination|2|False|False|False
2761|Organized Village of Kasaan alone or in any combination|2|False|True|False
2762|Organized Village of Kwethluk alone or in any combination|2|False|False|False
2763|Organized Village of Saxman alone or in any combination|2|False|False|False
2764|Orutsararmiut Traditional Native Council alone or in any combination|2|False|False|False
2765|Oscarville Traditional Village alone or in any combination|2|False|False|False
2766|Pauloff Harbor Village alone or in any combination|2|False|False|False
2767|Pedro Bay Village alone or in any combination|2|False|False|False
2768|Pelican alone or in any combination|2|False|True|False
2769|Petersburg Indian Association alone or in any combination|2|False|True|False
2770|Pilot Station Traditional Village alone or in any combination|2|False|False|False
2771|Pitka's Point Traditional Council alone or in any combination|2|False|False|False
2772|Platinum Traditional Village alone or in any combination|2|False|True|False
2773|Portage Creek Village (Ohgsenakale) alone or in any combination|2|False|True|False
2774|Qagan Tayagungin Tribe of Sand Point Village alone or in any combination|2|False|False|False
2775|Qawalangin Tribe of Unalaska alone or in any combination|2|False|False|False
2776|Rampart Village alone or in any combination|2|False|False|False
2777|Saint George Island alone or in any combination|2|False|False|False
2778|Saint Paul Island alone or in any combination|2|False|False|False
2779|Salamatof Tribe alone or in any combination|2|False|False|False
2780|Sealaska Corporation (Southeast Alaska) alone or in any combination|2|False|False|False
2781|Seldovia Village Tribe alone or in any combination|2|False|False|False
2782|Shageluk Native Village alone or in any combination|2|False|False|False
2783|Siberian Yupik alone or in any combination|2|False|False|False
2784|Sitka Tribe of Alaska alone or in any combination|2|False|False|False
2785|Skagway Village alone or in any combination|2|False|True|False
2786|Slana alone or in any combination|2|False|True|False
2787|South Naknek Village alone or in any combination|2|False|False|False
2788|Stebbins Community Association alone or in any combination|2|False|False|False
2789|Sugpiaq alone or in any combination|2|False|True|False
2790|Sun'aq Tribe of Kodiak alone or in any combination|2|False|False|False
2791|Takotna Village alone or in any combination|2|False|True|False
2792|Tanana Chiefs alone or in any combination|2|False|False|False
2793|Tangirnaq Native Village alone or in any combination |2|False|False|False
2794|Telida Village alone or in any combination|2|False|True|False
2795|Tenakee Springs alone or in any combination|2|False|True|False
2796|Tlingit alone or in any combination|2|False|False|False
2797|Tok alone or in any combination|2|False|True|False
2798|Traditional Village of Togiak alone or in any combination|2|False|False|False
2799|Tsimshian alone or in any combination|2|False|False|False
2800|Tuluksak Native Community alone or in any combination|2|False|False|False
2801|Twin Hills Village alone or in any combination|2|False|False|False
2802|Ugashik Village alone or in any combination|2|False|True|False
2803|Umkumiut Native Village alone or in any combination|2|False|True|False
2804|Unangan (Unalaska) alone or in any combination|2|False|True|False
2805|Village of Alakanuk alone or in any combination|2|False|False|False
2806|Village of Anaktuvuk Pass alone or in any combination|2|False|False|False
2807|Village of Aniak alone or in any combination|2|False|False|False
2808|Village of Atmautluak alone or in any combination|2|False|False|False
2809|Village of Bill Moore's Slough alone or in any combination|2|False|False|False
2810|Village of Chefornak alone or in any combination|2|False|False|False
2811|Village of Clarks Point alone or in any combination |2|False|False|False
2812|Village of Crooked Creek alone or in any combination|2|False|False|False
2813|Village of Dot Lake alone or in any combination|2|False|False|False
2814|Village of Iliamna alone or in any combination|2|False|False|False
2815|Village of Kalskag alone or in any combination|2|False|False|False
2816|Village of Kaltag alone or in any combination|2|False|False|False
2817|Village of Kotlik alone or in any combination|2|False|False|False
2818|Village of Lower Kalskag alone or in any combination|2|False|False|False
2819|Village of Ohogamiut alone or in any combination|2|False|False|False
2820|Village of Red Devil alone or in any combination|2|False|True|False
2821|Village of Sleetmute alone or in any combination|2|False|False|False
2822|Village of Solomon alone or in any combination|2|False|False|False
2823|Village of Stony River alone or in any combination|2|False|False|False
2824|Village of Venetie alone or in any combination|2|False|False|False
2825|Village of Wainwright alone or in any combination|2|False|True|False
2826|Wiseman alone or in any combination|2|False|True|False
2827|Wrangell Cooperative Association alone or in any combination|2|False|True|False
2828|Yakutat Tlingit Tribe alone or in any combination|2|False|False|False
2829|Yupiit of Andreafski alone or in any combination|2|False|False|False
2830|Yup'ik (Yup'ik Eskimo) alone or in any combination|2|False|False|False
2831|Alaska Native alone or in any combination, not specified|2|False|False|False
2832|Other Alaska Native alone or in any combination, specified (Sub-state and AIANNH geographies)|0|False|Null|Null
2833|American Indian alone or in any combination|1|False|False|False
2834|Abenaki Nation of Missisquoi alone or in any combination|2|False|False|False
2835|Absentee Shawnee Tribe of Indians of Oklahoma alone or in any combination|2|False|False|False
2836|Agua Caliente alone or in any combination |2|False|False|False
2837|Agua Caliente Band of Cahuilla Indians alone or in any combination|2|False|False|False
2838|Ak-Chin Indian Community alone or in any combination|2|False|False|False
2839|Alabama Creek alone or in any combination|2|False|True|False
2840|Alabama Quassarte Tribal Town alone or in any combination|2|False|False|False
2841|Alabama-Coushatta Tribe of Texas alone or in any combination|2|False|False|False
2842|Algonquian alone or in any combination|2|False|False|False
2843|Allegheny Lenape alone or in any combination |2|False|False|False
2844|Alpine alone or in any combination|2|False|True|False
2845|Alsea alone or in any combination|2|False|True|False
2846|Alturas Indian Rancheria alone or in any combination|2|False|True|False
2847|Ani-stohini/Unami alone or in any combination|2|False|True|False
2848|Apache alone or in any combination|2|False|False|False
2849|Apache Tribe of Oklahoma alone or in any combination|2|False|False|False
2850|Arapaho alone or in any combination|2|False|False|False
2851|Arapaho Tribe of the Wind River Reservation, Wyoming alone or in any combination|2|False|True|False
2852|Aroostook Band of Micmacs alone or in any combination|2|False|False|False
2853|Assiniboine alone or in any combination|2|False|False|False
2854|Assiniboine and Sioux Tribes of the Fort Peck Indian Reservation, Montana alone or in any combination|2|False|False|False
2855|Assonet Band of the Wampanoag Nation alone or in any combination|2|False|True|False
2856|Atakapa alone or in any combination|2|False|False|False
2857|Atsina alone or in any combination|2|False|True|False
2858|Augustine Band of Cahuilla Indians, California alone or in any combination|2|False|True|False
2859|Bad River Band of the Lake Superior Tribe alone or in any combination|2|False|False|False
2860|Bannock alone or in any combination|2|False|False|False
2861|Barona Group of Capitan Grande Band alone or in any combination|2|False|False|False
2862|Bay Mills Indian Community alone or in any combination|2|False|False|False
2863|Bear River Band of Rohnerville Rancheria alone or in any combination|2|False|False|False
2864|Beaver Creek Indians alone or in any combination|2|False|False|False
2865|Berry Creek Rancheria of Maidu Indians alone or in any combination|2|False|False|False
2866|Big Lagoon Rancheria alone or in any combination|2|False|True|False
2867|Big Pine Paiute Tribe of the Owens Valley alone or in any combination|2|False|False|False
2868|Big Sandy Rancheria of Western Mono Indians of California alone or in any combination|2|False|False|False
2869|Big Valley Band of Pomo Indians of the Big Valley Rancheria alone or in any combination|2|False|False|False
2870|Biloxi alone or in any combination|2|False|False|False
2871|Biloxi-Chitimacha Confederation alone or in any combination|2|False|False|False
2872|Bishop Paiute Tribe alone or in any combination|2|False|False|False
2873|Blackfeet Tribe of the Blackfeet Indian Reservation of Montana alone or in any combination|2|False|False|False
2874|Blue Lake Rancheria alone or in any combination|2|False|True|False
2875|Bois Forte Band (Nett Lake) alone or in any combination|2|False|False|False
2876|Bridgeport Paiute Indian Colony alone or in any combination|2|False|False|False
2877|Brotherton alone or in any combination|2|False|False|False
2878|Brule Sioux alone or in any combination|2|False|False|False
2879|Buena Vista Rancheria of Me-Wuk Indians of California alone or in any combination|2|False|True|False
2880|Burns Paiute Tribe alone or in any combination|2|False|False|False
2881|Burt Lake Band of Ottawa and Chippewa Indians alone or in any combination|2|False|False|False
2882|Cabazon Band of Mission Indians alone or in any combination|2|False|True|False
2883|Cachil Dehe Band of Wintun Indians of the Colusa Rancheria alone or in any combination|2|False|False|False
2884|Caddo Adais Indians alone or in any combination|2|False|False|False
2885|Caddo alone or in any combination|2|False|False|False
2886|Caddo Nation of Oklahoma alone or in any combination|2|False|False|False
2887|Cahto Indian Tribe of the Laytonville Rancheria alone or in any combination|2|False|False|False
2888|Cahuilla alone or in any combination|2|False|False|False
2889|Cahuilla Band of Indians alone or in any combination|2|False|False|False
2890|California Valley Miwok Tribe alone or in any combination|2|False|True|False
2891|Campo Band of Diegueno Mission Indians alone or in any combination|2|False|False|False
2892|Capitan Grande Band of Diegueno Mission Indians alone or in any combination|2|False|True|False
2893|Catawba Indian Nation alone or in any combination|2|False|False|False
2894|Cayuga Nation alone or in any combination|2|False|False|False
2895|Cayuse alone or in any combination|2|False|False|False
2896|Cedarville Rancheria alone or in any combination|2|False|True|False
2897|Celilo alone or in any combination|2|False|True|False
2898|Central Pomo alone or in any combination|2|False|False|False
2899|Chaloklowa Chickasaw alone or in any combination|2|False|False|False
2900|Chappaquiddick Tribe of the Wampanoag Indian Nation alone or in any combination |2|False|False|False
2901|Chaubunagungamaug Nipmuck alone or in any combination|2|False|True|False
2902|Chemakuan alone or in any combination|2|False|True|False
2903|Chemehuevi Indian Tribe alone or in any combination|2|False|False|False
2904|Cher-Ae Heights Indian Community of the Trinidad Rancheria alone or in any combination|2|False|False|False
2905|Cher-O-Creek Intratribal Indians alone or in any combination|2|False|False|False
2906|Cheroenhaka (Nottoway) alone or in any combination|2|False|False|False
2907|Cherokee Alabama alone or in any combination|2|False|False|False
2908|Cherokee alone or in any combination|2|False|False|False
2909|Cherokee Nation alone or in any combination|2|False|False|False
2910|Cherokee Bear Clan of South Carolina alone or in any combination|2|False|True|False
2911|Cherokee of Georgia alone or in any combination|2|False|False|False
2912|Cherokee Tribe of Northeast Alabama alone or in any combination|2|False|False|False
2913|Cheyenne alone or in any combination|2|False|False|False
2914|Cheyenne and Arapaho Tribes, Oklahoma alone or in any combination|2|False|False|False
2915|Cheyenne River Sioux Tribe of the Cheyenne River Reservation, South Dakota alone or in any combination|2|False|False|False
2916|Chickahominy Indian Tribe alone or in any combination|2|False|False|False
2917|Chickahominy Indian Tribe - Eastern Division alone or in any combination|2|False|False|False
2918|The Chickasaw Nation alone or in any combination|2|False|False|False
2919|Chicken Ranch Rancheria of Me-Wuk Indians alone or in any combination|2|False|True|False
2920|Chimariko alone or in any combination|2|False|False|False
2921|Chinook alone or in any combination|2|False|False|False
2922|Chippewa alone or in any combination|2|False|False|False
2923|Chippewa Cree Indians of the Rocky Boy's Reservation, Montana alone or in any combination|2|False|False|False
2924|Chitimacha Tribe of Louisiana alone or in any combination|2|False|False|False
2925|Choctaw alone or in any combination|2|False|False|False
2926|Choctaw-Apache Community of Ebarb alone or in any combination|2|False|False|False
2927|The Choctaw Nation of Oklahoma alone or in any combination|2|False|False|False
2928|Chumash alone or in any combination|2|False|False|False
2929|Citizen Potawatomi Nation, Oklahoma alone or in any combination|2|False|False|False
2930|Clatsop alone or in any combination |2|False|False|False
2931|Clear Lake alone or in any combination|2|False|True|False
2932|Clifton Choctaw Tribe of Louisiana alone or in any combination|2|False|False|False
2933|Cloverdale Rancheria of Pomo Indians of California alone or in any combination|2|False|False|False
2934|Cocopah Tribe of Arizona alone or in any combination|2|False|False|False
2935|Coeur D'Alene alone or in any combination|2|False|False|False
2936|Coharie Indian Tribe alone or in any combination|2|False|False|False
2937|Cold Springs Rancheria of Mono Indians alone or in any combination|2|False|False|False
2938|Colorado River Indian Tribe alone or in any combination|2|False|False|False
2939|Columbia alone or in any combination|2|False|False|False
2940|Columbia River Chinook alone or in any combination|2|False|True|False
2941|Comanche Nation, Oklahoma alone or in any combination|2|False|False|False
2942|Confederated Salish and Kootenai Tribes of the Flathead Nation alone or in any combination|2|False|False|False
2943|Confederated Tribes and Bands of the Yakama Nation alone or in any combination|2|False|False|False
2944|Confederated Tribes of Siletz Indians of Oregon alone or in any combination|2|False|False|False
2945|Confederated Tribes of the Chehalis Reservation alone or in any combination|2|False|False|False
2946|Confederated Tribes of the Colville Reservation alone or in any combination|2|False|False|False
2947|Confederated Tribes of the Coos, Lower Umpqua, and Siuslaw Indians alone or in any combination|2|False|False|False
2948|Confederated Tribes of the Goshute Reservation alone or in any combination|2|False|False|False
2949|Confederated Tribes of the Grand Ronde Community of Oregon alone or in any combination|2|False|False|False
2950|Confederated Tribes of the Umatilla Indian Reservation alone or in any combination|2|False|False|False
2951|Confederated Tribes of Warm Springs alone or in any combination|2|False|False|False
2952|Coos alone or in any combination|2|False|False|False
2953|Coquille Indian Tribe alone or in any combination|2|False|False|False
2954|Costanoan alone or in any combination|2|False|False|False
2955|Coushatta alone or in any combination|2|False|False|False
2956|Coushatta Tribe of Louisiana alone or in any combination|2|False|False|False
2957|Cow Creek Band of Umpqua Tribe of Indians alone or in any combination|2|False|False|False
2958|Cowlitz Indian Tribe alone or in any combination|2|False|False|False
2959|Coyote Valley Band of Pomo Indians of California alone or in any combination|2|False|False|False
2960|Cree alone or in any combination|2|False|False|False
2961|Croatan alone or in any combination|2|False|False|False
2962|Crow Creek Sioux Tribe of the Crow Creek Reservation, South Dakota alone or in any combination|2|False|False|False
2963|Crow Tribe of Montana alone or in any combination|2|False|False|False
2964|Cumberland County Association for Indian People alone or in any combination|2|False|True|False
2965|Cupeno alone or in any combination|2|False|False|False
2966|Delaware (Lenni-Lenape) alone or in any combination|2|False|False|False
2967|Delaware Nation alone or in any combination|2|False|False|False
2968|Delaware Tribe of Indians, Oklahoma alone or in any combination |2|False|False|False
2969|Dry Creek Rancheria Band of Pomo Indians, California alone or in any combination|2|False|False|False
2970|Duckwater Shoshone Tribe alone or in any combination|2|False|False|False
2971|Duwamish alone or in any combination|2|False|False|False
2972|East of the River Shawnee alone or in any combination|2|False|True|False
2973|Eastern Band of Cherokee Indians alone or in any combination|2|False|False|False
2974|Eastern Creek alone or in any combination|2|False|False|False
2975|Eastern Muscogee alone or in any combination|2|False|True|False
2976|Eastern Pequot alone or in any combination|2|False|False|False
2977|Eastern Pomo alone or in any combination|2|False|True|False
2978|Eastern Shawnee Tribe of Oklahoma alone or in any combination|2|False|False|False
2979|Eastern Shoshone Tribe of the Wind River Reservation, Wyoming alone or in any combination|2|False|False|False
2980|Echota Cherokee Tribe of Alabama alone or in any combination|2|False|False|False
2981|Edisto Natchez-Kusso Tribe of South Carolina (Natchez Indian Tribe) alone or in any combination|2|False|False|False
2982|Elem Indian Colony of the Sulphur Bank Rancheria alone or in any combination |2|False|False|False
2983|Elk Valley Rancheria alone or in any combination|2|False|False|False
2984|Elnu Abenaki Tribe alone or in any combination|2|False|False|False
2985|Ely Shoshone Tribe alone or in any combination|2|False|False|False
2986|Enterprise Rancheria of Maidu Indians alone or in any combination|2|False|False|False
2987|Esselen alone or in any combination|2|False|False|False
2988|Ewiiaapaayp Band of Kumeyaay Indians alone or in any combination|2|False|True|False
2989|Federated Indians of Graton Rancheria alone or in any combination|2|False|False|False
2990|Fernandeno Tataviam Band of Mission Indians alone or in any combination|2|False|False|False
2991|Flandreau Santee Sioux Tribe of South Dakota alone or in any combination|2|False|False|False
2992|Fond du Lac Band alone or in any combination|2|False|False|False
2993|Forest County Potawatomi Community, Wisconsin alone or in any combination|2|False|False|False
2994|Fort Belknap Indian Community of the Fort Belknap Reservation alone or in any combination|2|False|False|False
2995|Fort Bidwell Indian Community alone or in any combination|2|False|False|False
2996|Fort Independence Indian Community alone or in any combination|2|False|True|False
2997|Fort McDermitt Paiute and Shoshone Tribes of Nevada and Oregon alone or in any combination|2|False|False|False
2998|Fort McDowell Yavapai Nation alone or in any combination|2|False|False|False
2999|Fort Mojave Indian Tribe of Arizona, California, and Nevada alone or in any combination|2|False|False|False
3000|Fort Sill Apache Tribe of Oklahoma alone or in any combination|2|False|False|False
3001|Four Winds Cherokee alone or in any combination|2|False|False|False
3002|Gabrieleno alone or in any combination|2|False|False|False
3003|Georgetown alone or in any combination|2|False|True|False
3004|Georgia Eastern Cherokee alone or in any combination|2|False|False|False
3005|Gila River Indian Community of the Gila River Indian Reservation alone or in any combination|2|False|False|False
3006|Golden Hill Paugussett alone or in any combination |2|False|False|False
3007|Grand Portage Band alone or in any combination|2|False|False|False
3008|Grand River Band of Ottawa Indians alone or in any combination|2|False|False|False
3009|Grand Traverse Band of Ottawa and Chippewa Indians alone or in any combination|2|False|False|False
3010|Greenville Rancheria alone or in any combination|2|False|False|False
3011|Grindstone Indian Rancheria of Wintun-Wailaki Indians alone or in any combination |2|False|False|False
3012|Gros Ventres alone or in any combination|2|False|False|False
3013|Guidiville Rancheria of California alone or in any combination|2|False|False|False
3014|Guilford Native American Association alone or in any combination|2|False|True|False
3015|Habematolel Pomo of Upper Lake alone or in any combination|2|False|False|False
3016|Haliwa-Saponi Indian Tribe alone or in any combination|2|False|False|False
3017|Hannahville Potawatomi Indian Tribe, Michigan alone or in any combination|2|False|False|False
3018|Hassanamisco Band of the Nipmuc Nation alone or in any combination|2|False|True|False
3019|Havasupai Tribe of the Havasupai Reservation alone or in any combination|2|False|False|False
3020|Herring Pond Wampanoag Tribe alone or in any combination|2|False|False|False
3021|Ho-Chunk Nation alone or in any combination|2|False|False|False
3022|Hoh Indian Tribe alone or in any combination|2|False|False|False
3023|Hoopa Extension alone or in any combination|2|False|True|False
3024|Hoopa Valley Tribe alone or in any combination|2|False|False|False
3025|Hopi Tribe of Arizona alone or in any combination|2|False|False|False
3026|Hopland Band of Pomo Indians alone or in any combination|2|False|False|False
3027|Houlton Band of Maliseet Indians alone or in any combination|2|False|False|False
3028|Hualapai Indian Tribe of the Hualapai Indian Reservation alone or in any combination|2|False|False|False
3029|Iipay Nation of Santa Ysabel alone or in any combination|2|False|False|False
3030|Illinois Miami alone or in any combination|2|False|False|False
3031|Inaja Band of Diegueno Mission Indians of the Inaja and Cosmit Reservation alone or in any combination|2|False|True|False
3032|Indian Township alone or in any combination|2|False|True|False
3033|Indiana Miami alone or in any combination|2|False|False|False
3034|Ione Band of Miwok Indians alone or in any combination|2|False|False|False
3035|Iowa (Tribe) alone or in any combination|2|False|False|False
3036|Iowa Tribe of Kansas and Nebraska alone or in any combination|2|False|False|False
3037|Iowa Tribe of Oklahoma alone or in any combination|2|False|False|False
3038|Iroquois alone or in any combination|2|False|False|False
3039|Jackson Band of Miwuk Indians alone or in any combination|2|False|True|False
3040|Jamestown S'Klallam Tribe alone or in any combination|2|False|False|False
3041|Jamul Indian Village alone or in any combination|2|False|False|False
3042|Jena Band of Choctaw Indians alone or in any combination|2|False|False|False
3043|Jicarilla Apache Nation alone or in any combination|2|False|False|False
3044|Juaneno (Acjachemem) alone or in any combination|2|False|False|False
3045|Kaibab Band of Paiute Indians of the Kaibab Indian Reservation alone or in any combination|2|False|False|False
3046|Kalapuya alone or in any combination |2|False|False|False
3047|Kalispel Indian Community alone or in any combination|2|False|False|False
3048|Karuk Tribe alone or in any combination|2|False|False|False
3049|Kashia Band of Pomo Indians of the Stewarts Point Rancheria alone or in any combination|2|False|False|False
3050|Kathlamet alone or in any combination|2|False|True|False
3051|Kaw Nation alone or in any combination|2|False|False|False
3052|Kern Valley Indian Community alone or in any combination|2|False|False|False
3053|Kewa Pueblo, New Mexico alone or in any combination|2|False|False|False
3054|Keweenaw Bay Indian Community alone or in any combination|2|False|False|False
3055|Kialegee Tribal Town alone or in any combination|2|False|True|False
3056|Kickapoo alone or in any combination|2|False|False|False
3057|Kickapoo Traditional Tribe of Texas alone or in any combination|2|False|False|False
3058|Kickapoo Tribe of Indians of the Kickapoo Reservation in Kansas alone or in any combination|2|False|False|False
3059|Kickapoo Tribe of Oklahoma alone or in any combination|2|False|False|False
3060|Kikiallus alone or in any combination|2|False|True|False
3061|Kiowa alone or in any combination|2|False|False|False
3062|Kiowa Indian Tribe of Oklahoma alone or in any combination|2|False|False|False
3063|Klallam alone or in any combination|2|False|False|False
3064|Klamath Tribes alone or in any combination|2|False|False|False
3065|Kletsel Dehe Band of Wintun Indians alone or in any combination|2|False|False|False
3066|Koasek (Cowasuck) Traditional Band of the Sovereign Abenaki Nation alone or in any combination|2|False|False|False
3067|Koi Nation of Northern California alone or in any combination|2|False|True|False
3068|Konkow alone or in any combination|2|False|False|False
3069|Kootenai Tribe of Idaho alone or in any combination|2|False|False|False
3070|Kumeyaay (Diegueno) alone or in any combination|2|False|False|False
3071|La Jolla Band of Luiseno Indians, California alone or in any combination|2|False|False|False
3072|La Posta Band of Diegueno Mission Indians alone or in any combination|2|False|True|False
3073|Lac Courte Oreilles Band of Lake Superior Chippewa alone or in any combination|2|False|False|False
3074|Lac du Flambeau Band of Lake Superior Chippewa Indians alone or in any combination|2|False|False|False
3075|Lac Vieux Desert Band of Lake Superior Chippewa Indians alone or in any combination|2|False|False|False
3076|Lake Superior Chippewa alone or in any combination|2|False|False|False
3077|Las Vegas Tribe of Paiute Indians of the Las Vegas Indian Colony alone or in any combination |2|False|False|False
3078|Lassik alone or in any combination|2|False|True|False
3079|Leech Lake Band alone or in any combination|2|False|False|False
3080|Lemhi-Shoshone alone or in any combination|2|False|True|False
3081|Lipan Apache alone or in any combination|2|False|False|False
3082|Little River Band of Ottawa Indians of Michigan alone or in any combination|2|False|False|False
3083|Little Shell Tribe of Chippewa Indians of Montana alone or in any combination|2|False|False|False
3084|Little Traverse Bay Bands of Odawa Indians alone or in any combination|2|False|False|False
3085|Lone Pine Paiute-Shoshone Tribe alone or in any combination|2|False|False|False
3086|Los Coyotes Band of Cahuilla and Cupeno Indians alone or in any combination|2|False|False|False
3087|Louisiana Choctaw Tribe alone or in any combination|2|False|False|False
3088|Lovelock Paiute Tribe of the Lovelock Indian Colony, Nevada alone or in any combination|2|False|False|False
3089|Lower Brule Sioux Tribe of the Lower Brule Reservation, South Dakota alone or in any combination|2|False|False|False
3090|Lower Elwha Tribal Community alone or in any combination|2|False|False|False
3091|Lower Muscogee Creek Tribe alone or in any combination|2|False|False|False
3092|Lower Sioux Indian Community in the State of Minnesota alone or in any combination|2|False|False|False
3093|Lower Skagit alone or in any combination|2|False|True|False
3094|Luiseno alone or in any combination|2|False|False|False
3095|Lumbee Tribe of North Carolina alone or in any combination|2|False|False|False
3096|Lummi Tribe alone or in any combination|2|False|False|False
3097|Lytton Rancheria of California alone or in any combination |2|False|False|False
3098|Ma-Chis Lower Creek Indian Tribe of Alabama alone or in any combination|2|False|False|False
3099|Maidu alone or in any combination|2|False|False|False
3100|Makah Indian Tribe alone or in any combination|2|False|False|False
3101|Malheur Paiute alone or in any combination|2|False|True|False
3102|Maliseet alone or in any combination|2|False|False|False
3103|Manchester Band of Pomo Indians of the Manchester Rancheria, California alone or in any combination|2|False|False|False
3104|Manzanita Band of Diegueno Mission Indians alone or in any combination|2|False|False|False
3105|Maricopa alone or in any combination|2|False|False|False
3106|Marietta Band of Nooksack alone or in any combination|2|False|True|False
3107|Mashantucket Pequot Indian Tribe alone or in any combination|2|False|False|False
3108|Mashpee Wampanoag Tribe alone or in any combination|2|False|False|False
3109|Match-e-be-nash-she-wish Band of Pottawatomi Indians alone or in any combination|2|False|False|False
3110|Matinecock alone or in any combination|2|False|False|False
3111|Mattaponi Indian Tribe alone or in any combination|2|False|False|False
3112|Mdewakanton Sioux alone or in any combination|2|False|False|False
3113|Mechoopda Indian Tribe of Chico Rancheria alone or in any combination|2|False|False|False
3114|Meherrin Indian Tribe alone or in any combination|2|False|False|False
3115|Menominee Indian Tribe alone or in any combination|2|False|False|False
3116|Mesa Grande Band of Diegueno Mission Indians alone or in any combination|2|False|False|False
3117|Mescalero Apache Tribe of the Mescalero Reservation, New Mexico alone or in any combination|2|False|False|False
3118|Metrolina Native American Association alone or in any combination|2|False|True|False
3119|Miami (Tribe) alone or in any combination|2|False|False|False
3120|Miami Tribe of Oklahoma alone or in any combination|2|False|False|False
3121|Miccosukee Tribe of Indians of Florida alone or in any combination|2|False|False|False
3122|Micmac alone or in any combination|2|False|False|False
3123|Middletown Rancheria of Pomo Indians alone or in any combination|2|False|False|False
3124|Mille Lacs Band alone or in any combination|2|False|False|False
3125|Minnesota Chippewa alone or in any combination|2|False|False|False
3126|Mission Indians alone or in any combination|2|False|False|False
3127|Mississippi Band of Choctaw Indians alone or in any combination|2|False|False|False
3128|Miwok/Me-Wuk alone or in any combination|2|False|False|False
3129|Moapa Band of Paiute Indians of the Moapa River Indian Reservation, Nevada alone or in any combination|2|False|False|False
3130|Modoc alone or in any combination|2|False|False|False
3131|The Modoc Tribe of Oklahoma alone or in any combination|2|False|False|False
3132|Mohawk alone or in any combination|2|False|False|False
3133|Mohegan Tribe of Indians of Connecticut alone or in any combination|2|False|False|False
3134|Molalla alone or in any combination|2|False|False|False
3135|Monacan Indian Nation alone or in any combination|2|False|False|False
3136|Mono alone or in any combination|2|False|False|False
3137|Montauk alone or in any combination|2|False|False|False
3138|Moor Indian alone or in any combination|2|False|False|False
3139|Mooretown Rancheria of Maidu Indians alone or in any combination|2|False|False|False
3140|Morongo Band of Mission Indians, California alone or in any combination|2|False|False|False
3141|Mountain Maidu alone or in any combination|2|False|True|False
3142|MOWA Band of Choctaw Indians alone or in any combination|2|False|False|False
3143|Muckleshoot Indian Tribe alone or in any combination|2|False|False|False
3144|Munsee alone or in any combination|2|False|False|False
3145|The Muscogee (Creek) Nation alone or in any combination|2|False|False|False
3146|Nansemond Indian Nation alone or in any combination|2|False|False|False
3147|Nanticoke alone or in any combination|2|False|False|False
3148|Nanticoke Lenni-Lenape alone or in any combination|2|False|False|False
